Comments,Exp,Site,Hole,Core,Type,Sect,A/W,Offset (cm),Depth CSF-A (m),Depth (MCD) (CCSF),Depth comp [mcd] (two-site composite (Depth CCS...),Ca_Area,Ca_Area_corrected,Fe_Area,Fe_Area_corrected,Al_Area,Al_Area_corrected,Al_ DArea,Si_Area,Si_Area_corrected,Si_ DArea,P_Area,P_ DArea,S_Area,S_ DArea,Cl_Area,Cl_Area_corrected,Cl_ DArea,Ar_Area,Ar_ DArea,K_Area,K_Area_corrected,K_ DArea,Ca_ DArea,Ti_Area,Ti_Area_corrected,Ti_ DArea,Cr_Area,Cr_ DArea,Mn_Area,Mn_Area_corrected,Mn_ DArea,Fe_ DArea,Rh_Area,Rh_Area_corrected,Rh_ DArea,Ba_Area,Ba_ DArea
,342,U1410,C,20,X,3,,500,179.1,205.37,223.46,2170735,2170735,345807,345807,20663,20663,258,239626,239626,558,-2919,243,4299,265,110239,,1347,-12352,1746,93648,,625,1497,27282,27282,483,2203,331,7612,,346,721,112849,,2086,633,332
,342,U1410,C,20,X,3,,520,179.12,205.39,223.49,1874685,1874685,475006,475006,25203,25203,8,281997,281997,18,-2709,7,2972,8,97987,,17,-13733,12,94294,,17,44,25456,25456,10,2966,10,8141,,11,24,114277,,18,543,7
,342,U1410,C,20,X,3,,540,179.14,205.41,223.52,2187561,2187561,297535,297535,25241,25241,270,259258,259258,578,-2916,245,2785,260,95088,,1322,-14644,1737,96652,,626,1502,27105,27105,480,3028,331,8187,,344,681,118844,,2064,1018,329
,342,U1410,C,20,X,3,,560,179.16,205.43,223.54,2238738,2238738,305634,305634,28397,28397,280,287085,287085,605,-3364,247,2045,261,91936,,1325,-12987,1756,102024,,636,1520,27557,27557,486,2747,337,7667,,344,688,123230,,2079,538,333
,342,U1410,C,20,X,3,,580,179.18,205.45,223.57,2220612,2220612,338857,338857,21124,21124,260,240302,240302,560,-3070,248,4247,269,112035,,1357,-11206,1757,100578,,636,1515,27693,27693,490,2266,336,7934,,352,719,115537,,2098,1146,336
,342,U1410,C,20,X,3,,600,179.2,205.47,223.60,2248353,2248353,381154,381154,21956,21956,263,249914,249914,569,-2954,249,4298,271,116614,,1373,-13262,1770,95378,,635,1524,26269,26269,491,2436,339,8452,,355,753,121295,,2121,713,338
,342,U1410,C,20,X,3,,620,179.22,205.49,223.63,2490364,2490364,308172,308172,26997,26997,281,281622,281622,604,-3461,259,4096,275,96931,,1361,-12347,1806,101749,,651,1599,27227,27227,495,2952,344,7899,,356,700,128599,,2131,1409,340
,342,U1410,C,20,X,3,,640,179.24,205.51,223.65,2431519,2431519,298653,298653,24551,24551,274,261042,261042,584,-3641,254,4286,273,108187,,1376,-14355,1801,95744,,643,1581,27784,27784,493,2595,340,8355,,355,691,123524,,2141,187,339
,342,U1410,C,20,X,3,,660,179.26,205.53,223.68,2456768,2456768,296873,296873,26583,26583,279,271107,271107,593,-3812,256,2749,271,101288,,1374,-15800,1814,95218,,646,1588,27192,27192,489,2932,340,7588,,351,688,127716,,2147,281,336
,342,U1410,C,20,X,3,,680,179.28,205.55,223.71,2419116,2419116,280726,280726,25943,25943,275,263823,263823,585,-3345,253,2340,266,96050,,1340,-15649,1769,90801,,632,1575,25127,25127,481,3006,334,9915,,349,671,122570,,2092,448,331
,342,U1410,C,20,X,3,,700,179.3,205.57,223.73,2398787,2398787,274580,274580,23285,23285,267,244540,244540,567,-3799,252,2888,266,98717,,1340,-12009,1762,87895,,625,1567,24719,24719,475,2618,328,9545,,346,664,115268,,2087,-17,327
,342,U1410,C,20,X,3,,720,179.32,205.59,223.76,2334419,2334419,278279,278279,25194,25194,271,254580,254580,575,-3502,249,4774,269,90796,,1316,-13669,1743,91257,,624,1547,25064,25064,474,2380,331,8446,,345,666,114773,,2056,187,326
,342,U1410,C,20,X,3,,740,179.34,205.61,223.79,2245253,2245253,273339,273339,21908,21908,260,232660,232660,552,-3479,245,3732,263,102690,,1327,-11427,1734,85922,,614,1517,24668,24668,470,2361,325,8892,,342,661,106604,,2061,134,324
,342,U1410,C,20,X,3,,760,179.36,205.63,223.81,2387287,2387287,288252,288252,26055,26055,277,270057,270057,592,-3862,253,4960,271,89877,,1321,-11984,1760,95666,,632,1564,25747,25747,478,3238,334,8327,,346,675,114656,,2069,402,328
,342,U1410,C,20,X,3,,780,179.38,205.65,223.84,2418447,2418447,282927,282927,21073,21073,260,231483,231483,553,-3730,252,5069,273,108208,,1358,-11169,1772,87101,,627,1573,24505,24505,477,2114,329,10039,,350,674,110321,,2105,782,328
,342,U1410,C,20,X,3,,800,179.4,205.67,223.87,2411897,2411897,328191,328191,20073,20073,258,232413,232413,554,-3420,253,5735,277,114503,,1376,-9579,1787,88317,,632,1573,24675,24675,483,2011,335,9506,,356,714,114931,,2127,-60,334
,342,U1410,C,20,X,3,,820,179.42,205.69,223.90,2474363,2474363,333407,333407,25428,25428,278,275088,275088,597,-3446,258,3088,273,99032,,1361,-12144,1805,97716,,646,1594,26282,26282,491,2575,341,9266,,356,717,123524,,2127,-180,338
,342,U1410,C,20,X,3,,840,179.44,205.71,223.92,2483573,2483573,339454,339454,26272,26272,277,272259,272259,594,-4153,257,2576,272,98113,,1363,-14018,1806,94968,,644,1596,25483,25483,488,2833,340,10249,,358,720,126234,,2130,475,336
,342,U1410,C,20,X,3,,860,179.46,205.73,223.95,2506613,2506613,282644,282644,23158,23158,269,244018,244018,568,-3660,256,3543,272,111535,,1393,-11963,1820,91150,,640,1601,24632,24632,483,3072,335,8368,,351,677,121585,,2167,1114,333
,342,U1410,C,20,X,3,,880,179.48,205.75,223.98,2447107,2447107,276696,276696,25094,25094,274,257104,257104,580,-3418,255,2629,267,103932,,1358,-12223,1786,91222,,634,1583,25736,25736,480,3267,333,8811,,349,669,118610,,2116,236,330
,342,U1410,C,20,X,3,,900,179.5,205.77,224.00,2503680,2503680,246184,246184,22806,22806,267,238784,238784,563,-3529,255,2967,269,100777,,1351,-11679,1777,85703,,627,1598,23016,23016,474,3311,329,7019,,341,642,117556,,2104,829,327
,342,U1410,C,20,X,3,,920,179.52,205.79,224.03,2601077,2601077,287257,287257,26697,26697,281,273452,273452,597,-3939,261,3005,277,93316,,1362,-17315,1813,94306,,648,1630,25877,25877,490,2745,341,8073,,354,681,128892,,2133,273,338
,342,U1410,C,20,X,3,,940,179.54,205.81,224.06,2587555,2587555,291579,291579,25114,25114,275,259088,259088,583,-3482,261,1080,271,105518,,1385,-14419,1821,92537,,647,1626,25649,25649,489,1981,339,9591,,358,687,126955,,2160,740,337
,342,U1410,C,20,X,3,,960,179.56,205.83,224.09,2524251,2524251,297856,297856,22032,22032,265,234913,234913,558,-3762,256,1798,270,110619,,1386,-10751,1811,89961,,639,1607,24749,24749,486,2068,334,9234,,354,691,121151,,2153,509,335
,342,U1410,C,20,X,3,,980,179.58,205.85,224.11,2538526,2538526,287031,287031,24898,24898,276,263572,263572,587,-3481,257,2084,268,103133,,1371,-10517,1815,90896,,641,1611,24817,24817,484,2420,339,9601,,356,681,121273,,2142,414,334
,342,U1410,C,20,X,3,,1000,179.6,205.87,224.14,2551772,2551772,290953,290953,23626,23626,272,252020,252020,576,-3552,257,2068,268,104071,,1374,-10490,1812,91337,,640,1615,25038,25038,484,2329,337,10645,,357,685,122682,,2145,227,334
,342,U1410,C,20,X,3,,1020,179.62,205.89,224.17,2498808,2498808,283385,283385,24224,24224,271,252492,252492,575,-3057,257,1466,266,100305,,1359,-14042,1795,88934,,635,1599,24898,24898,479,3215,333,10499,,352,676,121794,,2123,199,330
,342,U1410,C,20,X,3,,1040,179.64,205.91,224.19,2490223,2490223,282649,282649,24808,24808,273,256791,256791,580,-3200,256,1448,265,96299,,1346,-12344,1787,90752,,635,1595,24371,24371,477,3136,333,9753,,349,674,120187,,2105,68,329
,342,U1410,C,20,X,3,,1060,179.66,205.93,224.22,2548335,2548335,278685,278685,22375,22375,266,237890,237890,561,-3232,257,1272,266,100923,,1359,-13884,1794,87832,,634,1613,24322,24322,481,2437,332,9632,,351,673,121265,,2121,-52,332
,342,U1410,C,20,X,3,,1080,179.68,205.95,224.25,2649344,2649344,275219,275219,24668,24668,276,252247,252247,578,-3665,261,857,268,100298,,1375,-10091,1832,87014,,641,1643,23204,23204,479,3378,333,11949,,355,671,123077,,2154,872,330
,342,U1410,C,20,X,3,,1100,179.7,205.97,224.27,2697329,2697329,279303,279303,25843,25843,280,264796,264796,590,-3396,261,1171,267,95235,,1371,-11867,1837,90739,,647,1657,24188,24188,483,2289,338,11726,,358,675,127520,,2155,564,334
,342,U1410,C,20,X,3,,1120,179.72,205.99,224.30,2689396,2689396,281537,281537,20903,20903,264,227497,227497,553,-3827,262,781,271,108922,,1385,-13069,1819,84292,,639,1655,23549,23549,482,2792,334,12700,,360,680,120066,,2153,885,333
,342,U1410,C,20,X,3,,1140,179.74,206.01,224.33,2643407,2643407,283693,283693,21608,21608,266,234691,234691,560,-4273,260,1321,271,112695,,1401,-12999,1832,84858,,640,1642,23587,23587,483,2621,335,12916,,361,681,123764,,2178,1140,334
,342,U1410,C,20,X,3,,1160,179.76,206.03,224.36,2604409,2604409,277726,277726,24412,24412,274,252981,252981,578,-3105,261,1285,269,98837,,1374,-12613,1820,86772,,638,1630,24257,24257,483,2279,335,12487,,358,674,129290,,2152,86,333
,342,U1410,C,20,X,3,,1180,179.78,206.05,224.38,2539537,2539537,290295,290295,26295,26295,279,261479,261479,585,-3424,259,1085,267,96003,,1359,-12257,1807,89480,,638,1611,24621,24621,481,2774,337,11839,,358,682,124686,,2130,376,331
,342,U1410,C,20,X,3,,1200,179.8,206.07,224.41,2569970,2569970,288164,288164,26202,26202,281,267459,267459,592,-3057,260,931,268,95598,,1368,-13537,1818,89533,,640,1620,24434,24434,482,3135,336,11689,,357,682,129991,,2147,780,332
,342,U1410,C,20,X,3,,1220,179.82,206.09,224.44,2471036,2471036,288838,288838,22408,22408,266,239231,239231,562,-3043,256,1496,265,97814,,1355,-15225,1787,84274,,628,1589,25255,25255,477,2202,331,12138,,354,678,121948,,2117,501,329
,342,U1410,C,20,X,3,,1240,179.84,206.11,224.46,2404473,2404473,300758,300758,24333,24333,272,251574,251574,575,-3468,256,3367,271,95637,,1352,-14425,1785,89894,,632,1571,25404,25404,482,2965,334,11035,,352,686,123290,,2114,390,331
,342,U1410,C,20,X,3,,1260,179.86,206.13,224.49,2366741,2366741,313565,313565,28392,28392,283,279567,279567,601,-2965,255,4080,272,91711,,1350,-12001,1802,96013,,641,1560,27329,27329,489,1621,339,10312,,355,699,124931,,2122,486,336
,342,U1410,C,20,X,3,,1280,179.88,206.15,224.52,2264026,2264026,322007,322007,23640,23640,268,257962,257962,578,-3040,249,2343,262,96666,,1330,-12215,1758,93482,,629,1527,27710,27710,483,2322,334,10192,,352,703,115193,,2076,237,331
,342,U1410,C,20,X,3,,1300,179.9,206.17,224.55,2130904,2130904,341049,341049,28449,28449,282,294831,294831,611,-3005,247,1424,258,91162,,1323,-12212,1758,100924,,633,1486,29295,29295,487,3690,341,8730,,349,717,122960,,2077,525,333
,342,U1410,C,20,X,3,,1320,179.92,206.19,224.57,1999181,1999181,340131,340131,26929,26929,274,276031,276031,592,-2626,240,1726,253,89070,,1296,-16494,1711,98140,,620,1441,29654,29654,483,3309,334,9617,,345,710,118442,,2030,284,329
,342,U1410,C,20,X,3,,1340,179.94,206.21,224.60,1872244,1872244,337213,337213,25101,25101,8,263054,263054,18,-2206,7,2851,8,89982,,16,-11248,12,96058,,16,44,28395,28395,10,2557,10,8319,,11,21,102757,,18,570,7
,342,U1410,C,20,X,3,,1360,179.96,206.23,224.63,1810163,1810163,322258,322258,26784,26784,8,270839,270839,18,-2474,7,2281,7,81111,,16,-13693,12,92807,,16,43,27554,27554,10,3278,10,7810,,10,21,101446,,17,299,7
,342,U1410,C,20,X,3,,1380,179.98,206.25,224.65,1723096,1723096,293239,293239,21223,21223,8,222447,222447,16,-2471,7,2963,7,82838,,16,-10439,11,82757,,15,42,24746,24746,10,2806,9,7896,,10,20,93078,,17,328,7
,342,U1410,C,20,X,3,,1400,180,206.27,224.68,1550420,1550420,267352,267352,19599,19599,7,208922,208922,16,-2075,7,3148,7,72757,,15,-8827,11,77013,,15,40,22501,22501,9,2803,9,6327,,10,19,91956,,16,272,6
,342,U1410,C,20,X,3,,1420,180.02,206.29,224.71,1540521,1540521,256919,256919,15871,15871,7,181182,181182,15,-2189,7,2179,7,71509,,15,-9379,11,69570,,15,40,20556,20556,9,3012,9,6881,,10,19,87875,,16,1070,6
,342,U1410,C,20,X,3,,1440,180.04,206.31,224.73,1564430,1564430,375044,375044,21459,21459,8,237821,237821,17,-1868,7,2881,7,81470,,16,-10924,11,81555,,15,40,22527,22527,10,3410,9,7393,,10,22,95099,,17,482,7
,342,U1410,C,20,X,3,,1460,180.06,206.33,224.76,1798782,1798782,472699,472699,20576,20576,8,254281,254281,18,-2261,7,2889,8,97908,,17,-12612,12,87942,,16,43,25058,25058,10,2500,10,9504,,11,24,107211,,18,217,7
,342,U1410,C,20,X,3,,1480,180.08,206.35,224.79,1851363,1851363,291712,291712,21044,21044,250,220681,220681,534,-2465,228,1447,243,80691,,1245,-8913,1671,78074,,588,1386,23909,23909,456,1755,312,9120,,328,664,105774,,1954,532,313
,342,U1410,C,20,X,3,,1500,180.1,206.37,224.82,2295614,2295614,330851,330851,26061,26061,276,269711,269711,590,-3419,250,1384,262,95717,,1343,-15231,1778,95617,,635,1537,26605,26605,484,3052,337,10161,,352,710,124906,,2105,457,333
,342,U1410,C,20,X,4,,20,180.12,206.39,224.84,2379281,2379281,317705,317705,27325,27325,9,277050,277050,18,-3464,8,3569,8,96978,,17,-10914,13,99420,,17,49,26729,26729,10,2497,10,10506,,11,21,128382,,19,734,7
,342,U1410,C,20,X,4,,40,180.14,206.41,224.86,2286324,2286324,330366,330366,23715,23715,269,254306,254306,575,-3381,250,2672,267,107910,,1363,-12637,1782,97817,,639,1535,27619,27619,489,2797,336,11574,,355,711,117763,,2120,714,336
,342,U1410,C,20,X,4,,60,180.16,206.43,224.88,2361056,2361056,323488,323488,24559,24559,271,257162,257162,579,-4134,254,5575,278,106756,,1372,-10668,1798,96113,,641,1559,26484,26484,490,2506,339,11622,,359,709,118837,,2132,414,337
,342,U1410,C,20,X,4,,80,180.18,206.45,224.91,2363915,2363915,333984,333984,28021,28021,281,280968,280968,601,-2836,255,2472,270,103838,,1372,-13785,1806,103088,,651,1562,27222,27222,496,2634,344,12517,,364,718,125778,,2141,938,341
,342,U1410,C,20,X,4,,100,180.2,206.47,224.93,2344784,2344784,329876,329876,25893,25893,278,269060,269060,591,-3491,254,2852,270,109087,,1380,-13395,1803,101545,,647,1555,27881,27881,496,1757,343,12820,,364,715,123524,,2147,25,341
,342,U1410,C,20,X,4,,120,180.22,206.49,224.95,2254587,2254587,343081,343081,25831,25831,275,270261,270261,590,-3267,249,4679,272,111705,,1371,-13068,1785,104457,,646,1528,28072,28072,497,2344,344,10042,,360,725,119371,,2128,813,341
,342,U1410,C,20,X,4,,140,180.24,206.51,224.97,2383474,2383474,351270,351270,29446,29446,288,299712,299712,619,-3015,256,3670,275,101326,,1375,-15089,1818,106506,,656,1568,29319,29319,501,3035,349,6954,,357,733,129482,,2149,888,344
,342,U1410,C,20,X,4,,160,180.26,206.53,224.99,2282083,2282083,343937,343937,24300,24300,273,263154,263154,584,-3157,250,3581,269,109781,,1375,-11380,1798,104442,,647,1535,28024,28024,493,2872,341,11337,,360,725,119501,,2138,759,338
,342,U1410,C,20,X,4,,180,180.28,206.55,225.02,2394573,2394573,339487,339487,28385,28385,284,292535,292535,612,-3422,254,1858,269,96977,,1362,-12238,1811,107421,,655,1571,28563,28563,496,3114,344,11349,,360,722,130006,,2136,968,340
,342,U1410,C,20,X,4,,200,180.3,206.57,225.04,2314581,2314581,329238,329238,21329,21329,262,241488,241488,562,-3174,249,3422,266,106487,,1353,-12154,1771,96107,,635,1543,25006,25006,481,2679,332,11775,,356,711,111816,,2102,665,332
,342,U1410,C,20,X,4,,220,180.32,206.59,225.06,2154385,2154385,410396,410396,22089,22089,263,261915,261915,579,-2671,243,3142,261,102537,,1336,-14108,1754,98090,,633,1494,25548,25548,487,2753,339,11845,,360,767,115009,,2081,932,337
,342,U1410,C,20,X,4,,240,180.34,206.61,225.08,2409969,2409969,339004,339004,27392,27392,283,286922,286922,607,-3474,255,2103,269,103486,,1375,-12834,1818,105724,,656,1577,26807,26807,499,2450,347,11940,,364,724,126396,,2149,1058,343
,342,U1410,C,20,X,4,,260,180.36,206.63,225.11,2360723,2360723,336746,336746,25638,25638,277,275381,275381,596,-3351,254,1849,268,100921,,1369,-14362,1808,100133,,648,1561,27516,27516,495,2422,342,12216,,363,721,128719,,2140,638,340
,342,U1410,C,20,X,4,,280,180.38,206.65,225.13,2416664,2416664,325777,325777,24087,24087,272,262947,262947,585,-3093,255,3013,268,97576,,1345,-13852,1779,97549,,640,1575,26183,26183,485,2423,338,10928,,357,708,117143,,2100,479,334
,342,U1410,C,20,X,4,,300,180.4,206.67,225.15,2424553,2424553,318573,318573,25949,25949,277,274846,274846,596,-3152,255,2301,267,95279,,1351,-13433,1801,98616,,645,1578,25983,25983,487,2416,340,12076,,358,702,122796,,2117,410,336
,342,U1410,C,20,X,4,,320,180.42,206.69,225.17,2443290,2443290,313791,313791,26212,26212,278,273646,273646,596,-3181,257,989,265,97705,,1355,-13920,1796,97496,,642,1583,24843,24843,487,2866,339,15846,,365,701,123478,,2121,661,336
,342,U1410,C,20,X,4,,340,180.44,206.71,225.19,2457333,2457333,307815,307815,22535,22535,267,244161,244161,566,-3292,253,2230,264,102988,,1349,-9206,1779,91203,,633,1586,24239,24239,477,1809,333,16007,,364,695,115157,,2102,443,330
,342,U1410,C,20,X,4,,360,180.46,206.73,225.22,2434056,2434056,318128,318128,24770,24770,274,262491,262491,584,-3297,255,1855,265,100315,,1356,-11595,1796,95307,,639,1580,24974,24974,481,3171,336,15990,,364,704,119726,,2120,791,331
,342,U1410,C,20,X,4,,380,180.48,206.75,225.24,2514975,2514975,288035,288035,22892,22892,269,245079,245079,568,-3290,255,2079,263,94831,,1340,-12990,1783,89126,,631,1602,22662,22662,471,2297,330,19899,,366,678,117210,,2098,936,325
,342,U1410,C,20,X,4,,400,180.5,206.77,225.26,2323109,2323109,287186,287186,23678,23678,266,248885,248885,569,-2953,248,2983,261,96506,,1326,-12878,1752,91649,,625,1544,23959,23959,473,2112,329,11648,,351,674,110280,,2071,381,327
,342,U1410,C,20,X,4,,420,180.52,206.79,225.28,2443362,2443362,271566,271566,22161,22161,263,233758,233758,556,-3256,251,1990,260,94857,,1320,-11553,1747,85243,,619,1578,21700,21700,462,2206,324,28805,,376,661,109790,,2059,700,320
,342,U1410,C,20,X,4,,440,180.54,206.81,225.31,2447394,2447394,281410,281410,23301,23301,267,246114,246114,568,-2930,252,2289,260,87978,,1306,-11648,1749,89086,,623,1580,22472,22472,466,3191,327,38455,,391,670,109853,,2050,86,322
,342,U1410,C,20,X,4,,460,180.56,206.83,225.33,2294709,2294709,293008,293008,21874,21874,263,235044,235044,556,-3159,248,1693,258,88032,,1305,-12798,1739,87195,,617,1533,22173,22173,461,2483,324,66490,,429,680,108399,,2045,-160,319
,342,U1410,C,20,X,4,,480,180.58,206.85,225.35,2291653,2291653,301130,301130,21369,21369,259,232042,232042,552,-3460,246,2524,258,90412,,1292,-12608,1715,88337,,614,1532,21929,21929,462,2687,325,84291,,453,688,105777,,2018,-137,320
,342,U1410,C,20,X,4,,500,180.6,206.87,225.37,2293414,2293414,311372,311372,23075,23075,268,251404,251404,572,-3050,250,2640,260,87325,,1303,-11862,1743,94757,,625,1534,22533,22533,468,2514,331,80080,,451,698,109212,,2045,-179,325
,342,U1410,C,20,X,4,,520,180.62,206.89,225.39,2256612,2256612,301487,301487,21467,21467,260,235931,235931,555,-2863,246,3273,259,88595,,1294,-11550,1727,88739,,615,1521,21551,21551,460,2162,324,69629,,434,687,105404,,2027,237,319
,342,U1410,C,20,X,4,,540,180.64,206.91,225.42,2197600,2197600,297997,297997,21058,21058,257,232406,232406,551,-2836,244,3144,256,84690,,1268,-11745,1689,87714,,606,1501,21749,21749,454,2321,321,67933,,428,680,102813,,1984,-102,313
,342,U1410,C,20,X,4,,560,180.66,206.93,225.44,2085397,2085397,288763,288763,19670,19670,250,217815,217815,534,-2564,239,2814,252,83212,,1254,-13891,1658,84017,,594,1462,20841,20841,448,1877,317,66426,,424,669,102956,,1960,-353,312
,342,U1410,C,20,X,4,,580,180.68,206.95,225.46,1880813,1880813,295668,295668,19496,19496,246,219679,219679,533,-2204,231,3687,248,83821,,1238,-10317,1626,84651,,584,1394,20877,20877,444,2467,313,41523,,383,668,101753,,1933,189,307
,342,U1410,C,20,X,4,,600,180.7,206.97,225.48,1725116,1725116,295415,295415,20365,20365,247,220796,220796,532,-2105,224,3586,240,78718,,1203,-11598,1583,85086,,575,1339,20802,20802,438,2838,310,32149,,365,663,97619,,1879,510,302
,342,U1410,C,20,X,4,,680,180.78,207.05,225.57,1917622,1917622,360681,360681,23862,23862,8,261901,261901,18,-2683,7,618,8,91489,,17,-12393,12,99180,,17,44,27862,27862,10,2750,10,17822,,11,22,115072,,18,727,7
,342,U1410,C,20,X,4,,700,180.8,207.07,225.60,1787649,1787649,308576,308576,23597,23597,8,245159,245159,17,-2279,7,1335,7,85192,,16,-10849,12,87881,,16,43,25306,25306,10,2668,10,13361,,11,20,102205,,17,88,7
,342,U1410,C,20,X,4,,720,180.82,207.09,225.62,1592467,1592467,274058,274058,20299,20299,8,218849,218849,16,-2170,7,1962,7,70824,,15,-10187,11,79034,,15,40,22612,22612,9,2183,9,12468,,10,19,92201,,16,570,6
,342,U1410,C,20,X,4,,740,180.84,207.11,225.64,1692223,1692223,265245,265245,20459,20459,8,215463,215463,16,-1672,7,2074,7,71088,,15,-7288,11,78298,,15,42,21794,21794,9,2980,9,10889,,10,19,92277,,16,772,6
,342,U1410,C,20,X,4,,820,180.92,207.19,225.73,1867043,1867043,302368,302368,20930,20930,251,227871,227871,542,-2788,229,3793,247,85987,,1240,-10627,1623,82647,,581,1389,23687,23687,453,3326,316,11163,,332,671,98168,,1931,704,312
,342,U1410,C,20,X,4,,840,180.94,207.21,225.75,1723988,1723988,254496,254496,17652,17652,235,194173,194173,502,-2132,219,3193,237,70869,,1176,-8347,1563,68809,,552,1334,19500,19500,430,3022,297,10344,,317,623,95798,,1841,1009,296
,342,U1410,C,20,X,4,,860,180.96,207.23,225.77,1750120,1750120,249128,249128,14692,14692,223,171735,171735,477,-2130,222,3272,238,78019,,1187,-9634,1558,64579,,547,1343,18971,18971,426,2481,295,10894,,319,618,94281,,1847,1067,294
,342,U1410,C,20,X,4,,880,180.98,207.25,225.80,1863013,1863013,261307,261307,18285,18285,241,206003,206003,518,-2264,229,2920,243,70764,,1201,-13746,1595,72849,,566,1385,20182,20182,436,2698,304,14438,,331,632,102929,,1884,570,301
,342,U1410,C,20,X,4,,900,181,207.27,225.82,2000212,2000212,346618,346618,16310,16310,241,205641,205641,522,-711,248,4235,261,88280,,1271,-14006,1656,78902,,587,1435,22034,22034,455,3315,317,16114,,348,708,104500,,1975,595,315
,342,U1410,C,20,X,4,,920,181.02,207.29,225.85,1956623,1956623,438451,438451,15827,15827,241,215034,215034,533,-2154,251,13539,289,89306,,1272,-11430,1654,81603,,589,1422,21903,21903,462,2498,324,9808,,344,773,99893,,1968,253,320
,342,U1410,C,20,X,4,,940,181.04,207.31,225.89,1803900,1803900,510519,510519,18242,18242,8,237488,237488,17,-2769,7,10065,8,96117,,17,-12058,12,83088,,16,43,22304,22304,10,3732,10,9015,,11,25,100807,,18,262,7
,342,U1410,C,20,X,4,,960,181.06,207.33,225.93,1967583,1967583,396024,396024,19850,19850,250,236697,236697,551,-2703,235,4652,257,98163,,1280,-10577,1671,86823,,600,1428,23709,23709,468,3178,328,9520,,346,749,98165,,1985,-100,323
,342,U1410,C,20,X,4,,980,181.08,207.35,225.97,1962717,1962717,361928,361928,18108,18108,244,216695,216695,531,-3024,233,5217,256,96749,,1272,-12935,1654,87167,,596,1424,23713,23713,462,3081,321,10821,,340,720,97855,,1971,152,319
,342,U1410,C,20,X,4,,1000,181.1,207.37,226.01,2159142,2159142,310454,310454,20578,20578,256,228997,228997,547,-3437,241,3267,258,94601,,1300,-12311,1710,86053,,607,1489,24318,24318,467,2663,324,12126,,346,688,104949,,2025,437,322
,342,U1410,C,20,X,4,,1020,181.12,207.39,226.05,2240599,2240599,334063,334063,23582,23582,266,255375,255375,573,-2551,244,3228,258,88463,,1306,-14581,1739,91852,,622,1518,24575,24575,477,2724,332,12154,,353,709,112908,,2047,422,329
,342,U1410,C,20,X,4,,1040,181.14,207.41,226.09,2194949,2194949,345457,345457,22589,22589,263,252733,252733,571,-2587,243,3544,259,98647,,1324,-12494,1744,93494,,624,1504,25667,25667,479,3261,333,13028,,354,718,113653,,2066,566,330
,342,U1410,C,20,X,4,,1060,181.16,207.43,226.13,2467370,2467370,337875,337875,24756,24756,275,269034,269034,590,-2958,255,1585,263,91037,,1338,-14038,1796,94014,,640,1590,26186,26186,484,2859,339,12293,,360,718,119817,,2103,-227,334
,342,U1410,C,20,X,4,,1080,181.18,207.45,226.17,2434552,2434552,358860,358860,23515,23515,270,259905,259905,581,-3471,254,1419,267,104518,,1373,-13996,1812,96184,,645,1581,25769,25769,490,3008,339,12738,,363,736,121406,,2142,437,338
,342,U1410,C,20,X,4,,1100,181.2,207.47,226.21,2672158,2672158,317586,317586,23394,23394,272,251833,251833,576,-3457,262,1276,270,102287,,1389,-13565,1841,85155,,642,1650,23396,23396,483,2169,338,13950,,365,707,125867,,2172,37,335
,342,U1410,C,20,X,4,,1120,181.22,207.49,226.25,2715491,2715491,298483,298483,23483,23483,273,249035,249035,575,-4120,262,1045,270,97303,,1384,-12386,1854,83193,,643,1662,22786,22786,478,2390,335,14668,,364,692,126338,,2175,-8,332
,342,U1410,C,20,X,4,,1140,181.24,207.51,226.28,2746895,2746895,287178,287178,20858,20858,264,223592,223592,550,-4432,263,2006,272,108525,,1399,-9048,1852,77952,,636,1669,21658,21658,475,2393,332,15196,,364,683,116602,,2183,240,329
,342,U1410,C,20,X,4,,1160,181.26,207.53,226.32,2783143,2783143,260941,260941,20130,20130,262,217014,217014,542,-3435,262,1395,269,103978,,1381,-11230,1830,73183,,629,1678,20358,20358,469,2447,327,14824,,359,660,116351,,2156,536,326
,342,U1410,C,20,X,4,,1180,181.28,207.55,226.36,2881019,2881019,269571,269571,20962,20962,267,227094,227094,555,-3507,266,1203,271,100114,,1394,-11631,1867,76606,,640,1707,21784,21784,475,1655,333,14089,,364,672,122087,,2185,101,330
,342,U1410,C,20,X,4,,1200,181.3,207.57,226.38,2873447,2873447,279873,279873,22353,22353,272,240234,240234,568,-3807,268,708,274,99558,,1407,-13100,1885,78691,,647,1707,21602,21602,480,1369,337,14562,,368,682,127767,,2209,528,334
,342,U1410,C,20,X,4,,1220,181.32,207.59,226.40,2793963,2793963,281502,281502,21102,21102,266,226590,226590,553,-3950,264,136,271,102803,,1400,-12565,1865,75512,,638,1683,21637,21637,477,2536,333,14751,,363,678,124910,,2191,478,331
,342,U1410,C,20,X,4,,1240,181.34,207.61,226.43,2773950,2773950,261919,261919,21457,21457,266,223480,223480,550,-3924,262,1310,268,100700,,1378,-9775,1837,74038,,629,1676,20826,20826,469,2494,329,14304,,359,660,118780,,2158,14,327
,342,U1410,C,20,X,4,,1260,181.36,207.63,226.45,2611970,2611970,293566,293566,21080,21080,264,231489,231489,555,-3253,257,1923,267,110280,,1397,-12801,1841,79458,,635,1631,22556,22556,479,2017,333,13106,,360,687,118877,,2178,579,332
